CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavouriteCategory,LastPurchaseDate,FavouritePaymentMethod,FrequencyOfWebsiteVisits,Churn
24583,53,Female,Los Angeles,Platinum,245,20141,Home,2022-12-28,PayPal,150.0,0
1239,49,Male,Los Angeles,Platinum,58,18348,Electronics,2022-04-08,Credit Card,,0
2525,27,Female,New York,Gold,102,14035,Clothing,2023-07-29,Cash,64.0,0
49504,68,Female,Chicago,Platinum,115,25291,Books,2023-06-19,PayPal,270.0,1
26512,33,Female,Los Angeles,Silver,71,12580,Clothing,2023-05-07,Credit Card,72.0,0
34494,56,Male,San Francisco,Bronze,26,2684,Books,2023-06-03,PayPal,35.0,0
39477,43,Female,San Francisco,Silver,40,10455,Books,2021-12-01,Cash,33.0,0
6262,36,Male,Miami,Silver,29,8798,Electronics,2023-03-13,Credit Card,64.0,0
43814,31,Male,San Francisco,Silver,90,12501,Books,2023-07-03,PayPal,,0
19100,25,Male,Miami,Silver,34,11285,Books,2022-04-20,PayPal,107.0,0
26598,33,Male,New York,Silver,52,9478,Clothing,2023-04-21,Credit Card,84.0,0
19869,52,Male,New York,Silver,116,10377,Clothing,2022-10-21,Cash,70.0,0
29235,51,Male,New York,Platinum,64,20287,Electronics,2023-02-23,Credit Card,210.0,1
8921,64,Male,Chicago,Gold,75,17483,Books,2023-01-27,Credit Card,148.0,0
33368,57,Male,Chicago,Platinum,84,19619,Clothing,2023-05-08,Credit Card,190.0,0
3755,47,Male,Miami,Platinum,114,26244,Books,2023-06-10,Credit Card,115.0,1
12017,29,Female,San Francisco,Platinum,116,25981,Clothing,2023-09-03,Credit Card,259.0,1
42821,29,Male,San Francisco,Bronze,32,6832,Home,2021-06-22,Cash,69.0,0
33052,18,Female,New York,Platinum,132,20890,Clothing,2023-08-27,Credit Card,226.0,0
37699,49,Female,Los Angeles,Bronze,27,7721,Books,2022-07-10,Credit Card,42.0,0
34235,30,Male,Chicago,Gold,121,15375,Books,2023-07-24,Cash,176.0,0
14562,61,Male,Chicago,Silver,26,9871,Electronics,2023-08-06,Credit Card,47.0,0
43976,37,Male,New York,Gold,100,17033,Electronics,2022-05-01,Credit Card,152.0,0
20234,23,Female,Chicago,Silver,94,12973,Clothing,2023-08-05,Credit Card,145.0,0
47514,31,Female,New York,Gold,159,13967,Clothing,2022-07-28,Credit Card,66.0,0
15684,33,Male,Miami,Gold,45,16890,Clothing,2023-05-21,Credit Card,183.0,0
33647,61,Female,San Francisco,Platinum,98,20570,Books,2023-08-01,Cash,138.0,0
21192,65,Female,Los Angeles,Platinum,117,26930,Clothing,2023-04-26,Credit Card,,1
26449,48,Male,San Francisco,Silver,63,9105,Books,2023-07-25,PayPal,59.0,0
29395,63,Female,San Francisco,Gold,124,14357,Home,2023-03-05,Cash,,0
17845,45,Female,Miami,Gold,180,15410,Books,2023-04-05,Credit Card,67.0,0
48667,59,Male,Chicago,Silver,36,11717,Home,2022-06-22,Credit Card,96.0,1
29981,35,Female,Los Angeles,Platinum,177,31765,Clothing,2023-08-02,Credit Card,165.0,1
40482,40,Male,Chicago,Silver,35,11554,Home,2023-07-19,PayPal,106.0,0
32033,35,Male,San Francisco,Bronze,83,4458,Books,2021-08-01,Credit Card,31.0,0
29799,67,Female,New York,Gold,255,15568,Clothing,2022-09-14,Credit Card,45.0,0
28422,70,Male,San Francisco,Platinum,139,25751,Clothing,2023-04-26,Cash,67.0,0
45133,66,Male,Chicago,Gold,44,14433,Home,2021-07-15,Credit Card,,0
10759,58,Female,San Francisco,Gold,51,14143,Electronics,2021-08-20,Cash,101.0,0
27619,18,Female,New York,Bronze,35,6074,Home,2023-07-24,PayPal,53.0,1
356,24,Female,Miami,Platinum,146,22983,Books,2023-06-18,Crypto,222.0,0
35830,61,Female,Chicago,Gold,96,14779,Electronics,2022-10-14,Credit Card,114.0,0
1260,60,Female,San Francisco,Gold,157,13256,Books,2022-03-02,Credit Card,55.0,0
36773,18,Female,Chicago,Gold,189,17203,Books,2023-05-24,Credit Card,114.0,0
2730,43,Male,Miami,Platinum,365,31775,Clothing,2023-04-22,Credit Card,104.0,1
9334,53,Male,San Francisco,Platinum,296,27362,Clothing,2023-07-21,Credit Card,173.0,1
49289,19,Female,San Francisco,Silver,33,11956,Clothing,2023-08-15,Credit Card,42.0,0
31887,52,Male,Chicago,Gold,41,16742,Home,2022-08-13,PayPal,144.0,0
29808,65,Male,Chicago,Platinum,175,20857,Books,2023-02-05,Cash,,0
15327,25,Male,New York,Gold,189,14937,Books,2022-12-29,PayPal,116.0,0
20235,62,Male,Miami,Platinum,132,26437,Books,2023-02-26,Credit Card,,0
3707,38,Male,New York,Platinum,449,21302,Books,2023-06-18,PayPal,,1
18224,63,Female,San Francisco,Platinum,57,18483,Clothing,2023-06-23,Cash,185.0,1
48499,47,Female,Chicago,Silver,128,9465,Home,2022-11-26,PayPal,106.0,0
33053,30,Female,San Francisco,Platinum,124,22968,Books,2023-09-08,Credit Card,246.0,1
34489,26,Male,San Francisco,Silver,51,10028,Electronics,2023-06-15,Cash,116.0,1
47679,48,Male,Los Angeles,Silver,42,9927,Books,2023-04-18,Credit Card,40.0,0
24572,63,Male,Los Angeles,Bronze,108,5030,Clothing,2023-05-28,Credit Card,,0
33296,38,Female,San Francisco,Gold,66,15008,Home,2022-08-31,Credit Card,120.0,1
25540,29,Female,Chicago,Silver,449,11755,Home,2022-09-22,Cash,64.0,0
24532,64,Female,San Francisco,Bronze,46,8610,Books,2021-08-01,Crypto,53.0,0
48168,65,Female,Los Angeles,Platinum,126,18743,Home,2023-03-17,Credit Card,127.0,0
4548,37,Male,Chicago,Platinum,133,18101,Books,2022-09-22,Cash,154.0,1
38539,26,Male,San Francisco,Gold,270,17802,Books,2023-01-24,Crypto,76.0,0
20874,65,Female,Miami,Platinum,249,18675,Clothing,2023-04-04,PayPal,207.0,1
6008,61,Male,Miami,Platinum,70,18916,Books,2023-01-24,Credit Card,218.0,1
48134,51,Female,San Francisco,Silver,28,8996,Books,2022-11-02,Credit Card,61.0,1
28330,47,Male,Chicago,Platinum,73,19754,Home,2023-07-18,Credit Card,,1
44057,66,Male,San Francisco,Silver,53,12717,Clothing,2023-08-03,Credit Card,69.0,0
18658,68,Male,San Francisco,Gold,144,16993,Books,2023-04-30,Credit Card,113.0,0
30821,47,Female,Los Angeles,Gold,147,16465,Books,2023-03-22,Credit Card,,0
8709,33,Female,Miami,Gold,81,13180,Books,2022-11-08,Crypto,120.0,0
13477,51,Male,Los Angeles,Platinum,84,21037,Clothing,2023-06-23,Credit Card,176.0,1
33722,49,Female,Los Angeles,Bronze,38,8649,Clothing,2023-08-27,PayPal,66.0,1
18959,19,Female,San Francisco,Bronze,80,8380,Electronics,2023-03-15,Credit Card,40.0,0
31381,49,Female,Los Angeles,Gold,96,13657,Clothing,2022-09-21,Credit Card,50.0,0
20745,47,Female,Miami,Gold,76,16491,Clothing,2023-09-14,Credit Card,119.0,0
26091,67,Female,Los Angeles,Silver,26,9156,Clothing,2022-12-01,PayPal,59.0,0
41518,50,Female,Miami,Gold,100,14352,Books,2023-03-30,Credit Card,141.0,1
31600,54,Male,Los Angeles,Silver,209,11749,Books,2023-07-14,Credit Card,,0
49472,47,Female,Miami,Platinum,164,23130,Clothing,2023-07-16,Credit Card,116.0,0
19747,52,Male,Los Angeles,Gold,84,17150,Home,2022-01-18,Cash,116.0,0
7264,35,Male,Los Angeles,Bronze,61,3862,Books,2022-07-02,Credit Card,29.0,1
43133,18,Female,Chicago,Platinum,109,20218,Clothing,2022-09-26,Credit Card,140.0,0
32773,26,Female,Miami,Gold,109,14897,Books,2022-05-28,Credit Card,146.0,0
21651,20,Male,Miami,Silver,116,10992,Clothing,2022-10-07,Credit Card,111.0,0
934,30,Female,Miami,Gold,198,16085,Electronics,2023-06-12,Credit Card,174.0,0
27049,64,Male,New York,Bronze,28,5965,Books,2023-08-15,Cash,37.0,0
33626,46,Male,Los Angeles,Silver,66,10444,Books,2023-07-04,Credit Card,,0
49542,46,Female,Miami,Silver,52,12588,Books,2022-02-18,Cash,85.0,0
4059,39,Male,New York,Silver,101,11445,Books,2023-07-26,PayPal,44.0,0
14386,48,Male,Chicago,Bronze,17,6456,Books,2022-03-24,Credit Card,67.0,0
36231,22,Male,Miami,Platinum,259,18312,Clothing,2022-12-04,Credit Card,80.0,1
35959,32,Male,Miami,Bronze,29,6324,Books,2023-01-29,Credit Card,15.0,0
47339,25,Male,New York,Gold,109,16374,Clothing,2023-09-10,PayPal,104.0,1
18375,35,Female,Los Angeles,Gold,62,16879,Clothing,2023-06-04,PayPal,67.0,0
47994,33,Female,Chicago,Platinum,206,23560,Books,2023-03-23,Credit Card,173.0,1
1163,54,Female,Miami,Gold,43,16287,Books,2023-02-20,Credit Card,104.0,0
4950,68,Female,Los Angeles,Gold,100,13860,Books,2023-09-05,PayPal,95.0,0
31510,18,Female,Chicago,Silver,145,10439,Books,2023-01-13,PayPal,59.0,0
30527,29,Male,San Francisco,Platinum,561,30541,Books,2023-08-11,Credit Card,298.0,1
28190,70,Female,San Francisco,Bronze,17,5392,Books,2022-05-06,Cash,62.0,1
29073,22,Female,Chicago,Platinum,135,30756,Books,2023-09-15,Cash,,0
2376,32,Female,New York,Platinum,119,18497,Books,2022-02-17,Cash,191.0,1
25986,25,Female,Chicago,Platinum,113,18009,Electronics,2023-04-24,PayPal,58.0,0
15878,37,Male,Chicago,Gold,131,16604,Clothing,2023-05-27,Cash,175.0,0
6819,31,Male,New York,Silver,20,9057,Clothing,2023-03-08,Credit Card,83.0,0
47751,27,Male,New York,Bronze,2,619,Books,2021-11-09,Credit Card,10.0,0
46509,53,Male,Los Angeles,Bronze,35,8698,Books,2023-05-28,Cash,44.0,0
44325,29,Female,Los Angeles,Platinum,158,24248,Books,2023-06-28,Cash,229.0,1
24457,19,Female,New York,Bronze,21,6679,Electronics,2020-05-15,Credit Card,10.0,0
30174,65,Male,San Francisco,Bronze,12,3807,Books,2021-05-21,Credit Card,45.0,0
13701,30,Male,San Francisco,Platinum,512,18416,Books,2023-08-19,Credit Card,192.0,0
11333,19,Male,Chicago,Gold,69,17854,Books,2023-08-12,Credit Card,202.0,0
5706,33,Female,Miami,Silver,66,11497,Electronics,2022-05-19,Credit Card,68.0,0
13244,42,Female,Chicago,Silver,29,9554,Clothing,2021-10-01,PayPal,,1
34329,25,Male,Chicago,Gold,90,14359,Books,2023-06-11,PayPal,54.0,1
18307,67,Male,Miami,Gold,156,15628,Clothing,2023-03-08,Credit Card,,1
997,43,Female,New York,Gold,128,14385,Home,2023-05-03,Credit Card,102.0,0
45702,35,Male,San Francisco,Bronze,46,6927,Books,2022-07-16,Cash,10.0,0
14270,44,Male,Chicago,Platinum,177,22112,Books,2023-04-29,Cash,81.0,0
26485,45,Male,Miami,Gold,97,14130,Electronics,2022-11-10,Credit Card,109.0,1
4076,30,Male,Los Angeles,Platinum,112,20901,Books,2023-05-06,Credit Card,143.0,0
21479,32,Female,Chicago,Gold,71,13748,Books,2023-05-11,Credit Card,63.0,0
44533,27,Female,San Francisco,Bronze,124,7448,Clothing,2022-01-21,Cash,54.0,0
38727,63,Female,New York,Gold,124,16377,Books,2023-06-29,PayPal,163.0,0
3329,46,Female,Chicago,Gold,248,13968,Clothing,2023-06-30,Credit Card,50.0,0
25175,41,Female,Chicago,Gold,197,13747,Home,2023-08-07,Credit Card,151.0,0
38809,50,Female,Miami,Gold,75,17009,Clothing,2022-11-09,Credit Card,99.0,0
17676,28,Female,Los Angeles,Silver,46,9677,Books,2023-07-17,Credit Card,,1
5402,52,Male,Los Angeles,Platinum,105,18027,Home,2023-05-10,Cash,144.0,0
41955,44,Female,New York,Bronze,38,7007,Clothing,2022-08-22,Cash,57.0,0
31890,38,Male,San Francisco,Platinum,183,20203,Clothing,2023-02-24,PayPal,78.0,1
6274,48,Male,New York,Silver,63,11064,Books,2022-12-06,PayPal,50.0,1
36051,33,Female,Chicago,Platinum,73,21434,Books,2023-06-20,Credit Card,,0
30514,28,Male,Chicago,Bronze,21,4939,Books,2022-06-08,Cash,39.0,0
39315,33,Male,Los Angeles,Bronze,25,5617,Books,2023-05-28,Credit Card,61.0,1
8193,38,Male,San Francisco,Silver,69,10295,Home,2021-11-14,Cash,,0
23957,32,Male,Miami,Platinum,51,18225,Books,2022-12-02,PayPal,,1
13571,68,Female,San Francisco,Gold,51,14671,Books,2023-06-14,Cash,154.0,0
13730,28,Female,Chicago,Bronze,10,4342,Home,2022-09-07,Credit Card,18.0,0
10105,66,Male,Miami,Gold,35,13587,Books,2022-10-10,PayPal,44.0,0
41572,62,Male,San Francisco,Bronze,102,8102,Books,2020-09-22,Credit Card,13.0,0
29463,19,Female,San Francisco,Platinum,135,22790,Clothing,2023-05-17,Cash,230.0,0
8345,61,Female,Miami,Gold,159,15699,Clothing,2023-07-17,Cash,38.0,0
2077,61,Male,Chicago,Platinum,80,20683,Books,2023-06-29,PayPal,148.0,0
3362,28,Male,San Francisco,Gold,98,15371,Electronics,2022-11-13,Cash,166.0,1
4792,22,Male,Miami,Silver,135,12262,Electronics,2022-12-11,Credit Card,45.0,0
75,46,Male,Chicago,Silver,46,9502,Electronics,2023-05-12,Cash,23.0,0
47935,32,Male,Miami,Platinum,105,18453,Home,2023-08-26,Credit Card,55.0,1
34114,65,Male,Miami,Bronze,19,8241,Clothing,2022-12-21,Credit Card,,0
34291,30,Male,San Francisco,Gold,110,17830,Home,2023-08-07,Cash,128.0,0
34988,27,Male,Chicago,Silver,58,9437,Clothing,2022-04-21,Credit Card,71.0,1
26533,22,Male,San Francisco,Platinum,107,26303,Books,2023-05-25,Credit Card,108.0,0
25067,37,Male,New York,Gold,70,13368,Books,2023-04-22,Cash,34.0,0
25875,66,Female,New York,Platinum,226,19945,Clothing,2023-02-27,Credit Card,59.0,1
46710,22,Male,Chicago,Bronze,49,6225,Clothing,2023-02-15,PayPal,24.0,0
3503,42,Male,Miami,Gold,44,15629,Home,2023-04-01,Credit Card,175.0,0
5983,57,Female,San Francisco,Platinum,297,23018,Books,2023-07-10,Cash,150.0,0
46501,42,Male,San Francisco,Gold,54,14248,Clothing,2022-09-17,Credit Card,31.0,0
20948,46,Female,Chicago,Bronze,18,5052,Books,2023-03-11,Cash,38.0,0
31048,65,Female,Chicago,Silver,56,12665,Clothing,2023-05-05,Credit Card,32.0,0
27105,68,Female,New York,Platinum,112,18088,Home,2023-03-08,Cash,43.0,0
10638,66,Female,Los Angeles,Silver,59,11096,Books,2023-05-28,Credit Card,61.0,1
49525,65,Male,Chicago,Gold,84,16327,Clothing,2023-05-28,Cash,138.0,0
17233,21,Male,Los Angeles,Gold,125,17270,Books,2023-08-20,Crypto,103.0,0
13850,34,Male,Chicago,Platinum,116,34702,Home,2023-05-31,Credit Card,228.0,0
48458,22,Male,Miami,Platinum,541,26756,Books,2022-09-08,Credit Card,,0
41210,26,Female,Miami,Gold,109,13825,Books,2023-07-29,PayPal,134.0,0
16426,22,Male,New York,Platinum,189,28286,Clothing,2023-09-01,PayPal,47.0,0
40560,20,Male,New York,Silver,62,11418,Books,2022-12-22,Cash,86.0,0
33116,22,Female,Los Angeles,Platinum,354,18429,Clothing,2023-06-23,Credit Card,149.0,0
15527,22,Male,Chicago,Gold,118,13884,Books,2023-04-10,PayPal,38.0,0
25610,70,Male,San Francisco,Platinum,758,29374,Clothing,2023-07-22,Credit Card,156.0,0
29978,67,Male,New York,Gold,41,16274,Clothing,2023-01-11,Credit Card,40.0,0
31966,18,Female,San Francisco,Gold,329,15320,Books,2023-08-07,Credit Card,128.0,0
7952,49,Female,San Francisco,Platinum,214,22657,Books,2023-07-04,Credit Card,81.0,1
31087,23,Male,Chicago,Silver,89,11191,Books,2021-03-07,Credit Card,32.0,0
35626,41,Male,Los Angeles,Platinum,310,33209,Electronics,2023-07-19,Cash,203.0,0
31034,52,Male,Chicago,Silver,204,10670,Clothing,2022-08-07,Credit Card,32.0,0
35753,24,Male,New York,Platinum,175,25124,Books,2023-07-14,PayPal,51.0,0
21186,28,Female,San Francisco,Platinum,127,24113,Books,2022-12-25,Credit Card,76.0,0
16363,22,Male,Chicago,Gold,88,17878,Books,2022-09-22,Credit Card,103.0,0
7022,29,Male,Chicago,Platinum,201,20266,Electronics,2023-08-11,Credit Card,112.0,1
3194,68,Female,Chicago,Silver,48,12221,Clothing,2021-10-27,Credit Card,71.0,0
30900,29,Male,New York,Platinum,98,25261,Clothing,2023-07-22,PayPal,238.0,0
48975,60,Male,Los Angeles,Bronze,15,6454,Books,2020-04-17,Cash,,0
38159,67,Male,Chicago,Silver,87,12864,Books,2023-04-14,Credit Card,137.0,0
9655,66,Female,New York,Gold,63,13558,Clothing,2023-08-11,Credit Card,85.0,1
34210,55,Male,San Francisco,Gold,104,16551,Clothing,2023-05-30,Credit Card,89.0,0
23063,67,Male,Miami,Gold,84,14894,Books,2022-06-05,Credit Card,52.0,0
5629,33,Male,New York,Silver,52,11832,Electronics,2023-08-18,Credit Card,122.0,0
43336,42,Female,Miami,Gold,105,17540,Clothing,2023-03-30,PayPal,69.0,0
43201,38,Male,Chicago,Platinum,118,20246,Clothing,2022-12-03,Credit Card,103.0,0
38058,22,Male,Chicago,Gold,42,16914,Books,2022-12-11,Cash,114.0,1
6885,39,Male,New York,Gold,212,16972,Electronics,2023-05-10,Cash,180.0,0
35476,59,Female,Miami,Bronze,56,7322,Clothing,2023-05-09,Credit Card,38.0,0
18093,26,Male,Chicago,Silver,51,9629,Books,2023-04-23,Cash,97.0,0
20947,67,Male,San Francisco,Bronze,125,8380,Clothing,2023-09-13,Credit Card,60.0,0
15469,64,Female,Los Angeles,Silver,66,9042,Books,2023-07-18,PayPal,88.0,0
3904,23,Female,Los Angeles,Platinum,46,18160,Home,2023-07-03,Credit Card,128.0,1
38344,70,Male,Chicago,Bronze,5,1132,Books,2023-02-10,Credit Card,11.0,1
30815,43,Female,Miami,Gold,136,13698,Books,2023-06-02,PayPal,49.0,1
14852,69,Female,Chicago,Gold,164,17962,Clothing,2023-02-28,Credit Card,159.0,0
10706,21,Female,Miami,Gold,52,14526,Books,2023-08-28,Cash,42.0,0
34338,60,Male,San Francisco,Silver,186,11934,Electronics,2022-01-07,Credit Card,122.0,0
21650,61,Male,Miami,Platinum,686,21168,Clothing,2023-08-12,Credit Card,145.0,0
41112,20,Male,Chicago,Platinum,70,19246,Clothing,2023-05-29,Cash,158.0,0
43853,60,Female,San Francisco,Gold,52,14969,Books,2022-09-17,Credit Card,99.0,0
14879,45,Male,New York,Platinum,484,24501,Clothing,2023-04-02,Credit Card,234.0,0
5914,61,Female,Los Angeles,Platinum,161,23203,Electronics,2023-04-15,Credit Card,225.0,1
7053,27,Male,Chicago,Gold,125,16269,Clothing,2022-10-29,Credit Card,128.0,0
26478,60,Male,Chicago,Silver,35,11186,Clothing,2023-05-14,Credit Card,101.0,0
21480,23,Female,Chicago,Gold,161,13706,Books,2022-10-09,Cash,104.0,0
38731,21,Male,San Francisco,Gold,101,13560,Electronics,2023-08-18,Credit Card,147.0,0
48665,58,Female,New York,Platinum,251,21924,Books,2022-09-19,Credit Card,123.0,0
4389,44,Female,Miami,Platinum,75,19532,Books,2022-05-29,Credit Card,231.0,0
20427,69,Female,New York,Platinum,109,19749,Clothing,2023-06-04,PayPal,108.0,0
33645,27,Male,San Francisco,Silver,115,12862,Electronics,2023-09-01,Credit Card,102.0,0
38384,32,Female,Chicago,Gold,67,13920,Books,2023-07-29,PayPal,88.0,0
10956,47,Male,Los Angeles,Bronze,21,3539,Clothing,2020-11-05,Crypto,28.0,0
7308,37,Male,Chicago,Platinum,78,27607,Books,2023-05-17,Cash,183.0,1
44046,36,Male,Miami,Bronze,19,8482,Clothing,2023-05-14,Cash,,0
236,23,Male,Los Angeles,Platinum,274,18070,Books,2023-06-15,Credit Card,54.0,0
32763,31,Male,Chicago,Platinum,344,26384,Electronics,2023-05-21,Credit Card,256.0,0
14123,60,Male,Los Angeles,Platinum,101,19874,Books,2023-05-03,PayPal,222.0,0
26225,21,Female,New York,Platinum,323,23616,Electronics,2023-06-15,Credit Card,74.0,0
29975,68,Male,San Francisco,Gold,62,16140,Clothing,2023-09-02,Credit Card,43.0,1
21861,22,Male,Chicago,Bronze,29,5835,Books,2023-08-02,PayPal,58.0,0
13945,49,Male,Miami,Gold,57,15973,Clothing,2021-12-07,Cash,131.0,0
5270,60,Female,New York,Bronze,12,4502,Books,2023-09-15,Crypto,45.0,0
5929,38,Male,Chicago,Gold,91,16344,Home,2022-08-24,PayPal,36.0,1
16096,66,Female,New York,Silver,69,8827,Clothing,2023-07-02,PayPal,49.0,1
2117,65,Male,Miami,Platinum,295,26874,Books,2023-09-03,PayPal,183.0,0
2012,57,Female,Chicago,Bronze,19,6319,Home,2021-03-29,Cash,56.0,0
10545,47,Male,Miami,Platinum,177,20252,Clothing,2023-03-03,Credit Card,218.0,0
40506,52,Female,Los Angeles,Platinum,208,26963,Books,2023-05-13,Credit Card,111.0,0
42091,39,Male,Miami,Bronze,36,5340,Books,2023-04-18,PayPal,27.0,0
10090,40,Female,Los Angeles,Bronze,66,7554,Books,2023-04-01,Cash,51.0,0
6709,62,Male,Chicago,Silver,66,10696,Clothing,2022-04-21,Credit Card,,0
23719,68,Male,Los Angeles,Platinum,85,21859,Books,2023-08-29,Crypto,230.0,0
43895,54,Male,Chicago,Gold,57,16285,Books,2022-10-18,PayPal,36.0,0
44857,32,Female,Chicago,Silver,301,12058,Home,2021-02-12,Cash,,0
31448,37,Male,San Francisco,Gold,106,16136,Books,2023-05-30,Cash,39.0,0
38271,52,Female,Chicago,Bronze,8,1881,Books,2023-08-18,Credit Card,11.0,0
24115,46,Female,Los Angeles,Gold,339,17574,Books,2023-07-10,Credit Card,65.0,0
33392,42,Male,San Francisco,Platinum,395,18837,Home,2023-08-15,Credit Card,192.0,0
48369,35,Male,San Francisco,Silver,45,10426,Home,2023-01-23,Credit Card,25.0,1
34389,31,Female,Chicago,Silver,94,9860,Clothing,2023-08-09,PayPal,,0
32195,42,Male,Miami,Silver,70,11956,Books,2022-04-04,Credit Card,37.0,0
45839,43,Female,Miami,Bronze,20,5813,Clothing,2022-11-23,Cash,32.0,0
12602,43,Male,San Francisco,Gold,278,17946,Books,2023-09-12,Credit Card,163.0,0
4177,44,Male,Chicago,Platinum,244,19928,Books,2023-04-08,Credit Card,68.0,1
4288,37,Male,Miami,Platinum,86,19392,Books,2023-05-23,PayPal,165.0,0
19110,45,Male,Chicago,Platinum,185,22461,Clothing,2023-04-14,PayPal,192.0,0
27287,46,Male,Chicago,Silver,59,11300,Clothing,2022-09-13,Credit Card,74.0,1
22416,55,Male,San Francisco,Bronze,90,6041,Books,2022-04-23,PayPal,26.0,0
30657,35,Male,San Francisco,Bronze,187,7581,Clothing,2023-07-21,Credit Card,55.0,0
22195,21,Male,New York,Platinum,246,18578,Clothing,2022-07-14,Credit Card,191.0,0
37212,53,Female,Miami,Platinum,118,24923,Books,2023-05-05,Credit Card,114.0,0
30251,43,Female,Miami,Silver,59,10312,Books,2021-10-23,PayPal,45.0,0
16022,29,Female,Miami,Platinum,93,18838,Books,2023-03-24,Cash,166.0,1
20403,59,Male,Los Angeles,Bronze,35,8143,Books,2022-11-04,Cash,37.0,0
33406,43,Male,Chicago,Gold,379,16933,Books,2023-07-21,Credit Card,160.0,0
19666,56,Female,San Francisco,Bronze,31,7417,Books,2023-07-28,Cash,47.0,1
45424,40,Male,Miami,Platinum,208,21850,Books,2023-05-04,Credit Card,228.0,0
46065,36,Male,New York,Gold,97,15321,Books,2021-12-13,Credit Card,107.0,1
10559,59,Male,Miami,Platinum,76,20501,Books,2022-07-15,PayPal,218.0,0
239,28,Male,Chicago,Gold,62,16179,Clothing,2023-09-13,Credit Card,119.0,0
8978,43,Female,Chicago,Silver,44,12069,Clothing,2023-05-20,Credit Card,67.0,0
38944,48,Female,San Francisco,Silver,39,10399,Clothing,2022-03-15,Credit Card,40.0,1
29554,51,Female,Los Angeles,Platinum,223,19985,Books,2023-07-07,Credit Card,,0
47153,70,Male,San Francisco,Gold,85,15166,Electronics,2022-11-07,PayPal,132.0,1
42635,31,Male,Miami,Platinum,128,20540,Electronics,2023-07-20,Credit Card,98.0,0
9368,70,Male,New York,Gold,178,16376,Clothing,2022-10-25,Cash,101.0,0
3360,66,Male,San Francisco,Bronze,23,7104,Books,2023-02-26,Cash,,1
31882,69,Male,Los Angeles,Bronze,16,2799,Books,2023-01-27,Credit Card,29.0,0
47428,62,Female,San Francisco,Bronze,21,5827,Clothing,2023-07-28,Cash,57.0,0
44862,19,Female,Chicago,Silver,48,12313,Clothing,2022-10-03,Credit Card,,0
19954,51,Male,Miami,Bronze,31,8247,Home,2022-11-14,PayPal,68.0,0
31490,29,Female,Miami,Platinum,110,25387,Books,2023-03-29,PayPal,110.0,1
16171,58,Female,Miami,Gold,221,13323,Clothing,2023-07-15,Cash,138.0,0
8738,36,Female,Miami,Silver,168,11791,Electronics,2023-02-04,Credit Card,20.0,0
45161,26,Female,Miami,Platinum,193,18828,Clothing,2023-08-19,PayPal,196.0,0
